День,№ Кампании,Название кампании,Статус кампании,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,№ Группы,Название группы,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽"
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945866,Активные,Текстово-графическое,Начните учиться пентесту с нуля! Базовые знания в IT/ИБ,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4321594/8sPTuvh82FX9LrIkZskzzw,rm201125_b3.jpg,-,-,Текстово-графический,Автоматический,5726255501,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",0.00,35,0,0,-,-
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945873,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5726255503,"+Автотаргет - Сегмент 6. Теория, методики, этапы, отчёты",0.00,24,0,0,-,-
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945870,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5726255502,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",0.00,5,0,0,-,-
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945866,Активные,Текстово-графическое,Начните учиться пентесту с нуля! Базовые знания в IT/ИБ,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4321594/8sPTuvh82FX9LrIkZskzzw,rm201125_b3.jpg,-,-,Текстово-графический,Оригинальный,5726255501,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",0.00,785,5,1,20.00,0.00
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945867,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5726255501,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",0.00,90,0,0,-,-
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945871,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Автоматический,5726255502,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",0.00,2,0,0,-,-
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945868,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5726255501,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",0.00,1948,7,1,14.29,0.00
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945871,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5726255502,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",0.00,87,0,0,-,-
29.03.2026,707811553,vea-professiya-pentester_RSYA-270226_1_rm221125-RF-PAY-CONV-200,Активные,17636945869,Активные,Текстово-графическое,Начните учиться пентесту с нуля! Базовые знания в IT/ИБ,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4321594/8sPTuvh82FX9LrIkZskzzw,rm201125_b3.jpg,-,-,Текстово-графический,Оригинальный,5726255502,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",0.00,1,0,0,-,-
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879349,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5381174/fLUO4j3YdgsW6EmeF5b1hg,rm040326_statya_b4_1,-,-,Текстово-графический,Оригинальный,5725904035,pbh_blue_all,0.00,2,0,0,-,-
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879350,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4465630/mfQj0t1HydGGN70_jDpgBg,rm040326_statya_b4,-,-,Текстово-графический,Оригинальный,5725904035,pbh_blue_all,0.00,8,0,0,-,-
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879328,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5356422/iDWajnE2AUOeFMbkv31Pxg,rm040326_statya_b5,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,10.27,303,9,1,11.11,10.27
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879346,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5422523/yj1fKMDZesdbje0riqqjIA,rm040326_statya_b1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,126.00,525,63,9,14.29,14.00
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879337,Активные,Текстово-графическое,Ищешь работу в ИБ? Читай советы о собесах без цензуры,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4417140/qWi-Lvhw5_U3hvlFMtSbqQ,rm040326_statya_b5_1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,14.84,187,12,1,8.33,14.84
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879360,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4465630/mfQj0t1HydGGN70_jDpgBg,rm040326_statya_b4,-,-,Текстово-графический,Оригинальный,5725904036,baza_pay_demo_all,0.00,7,0,0,-,-
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879345,Активные,Текстово-графическое,Почему не берут в ИБ без опыта? Читать статью!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5739142/zfAS-nt_51afnRKC4sTTgw,rm040326_statya_b1_1,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,21.94,58,19,1,5.26,21.94
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879333,Активные,Текстово-графическое,Твой путь к офферу в кибербезе! Читать статью!,Гайд по поиску работы для новичков и опытных. От основателя Singleton Security,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/5246835/kfm8ilg8C2j6vZe0UxQfzw,rm040326_statya_b2_1,-,-,Текстово-графический,Оригинальный,5725904033,Посетители все 90 дней,74.41,136,83,6,7.23,12.40
29.03.2026,707793990,vea_cybered_statya_RSYA-040326_rm040326-RF_retarget,Активные,17635879340,Активные,Текстово-графическое,Гайд по карьере в кибербезе! Для новичков и опытных!,Пошаговый разбор поиска работы в кибербезе и советы от реального нанимающего,https://red.cyber-ed.ru/how_to_find_a_job_for_a_beginner/?utm_source=yd&utm_medium=kiberbez_{source_type}&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE}_{source},http://direct.yandex.ru/images/direct/4465630/mfQj0t1HydGGN70_jDpgBg,rm040326_statya_b4,-,-,Текстово-графический,Оригинальный,5725904034,cybered_int,168.64,2899,164,11,6.71,15.33
